MAG	body_region	Microenvironments	taxonomy_status
T2108173922_metabat2_bins_bin.123	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.56	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.25	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.120	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.101	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.18	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.15	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.39	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.70	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.16	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.116	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.30	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.51	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.26	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.124	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.122	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.136	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.112	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.108	Upper limb & hand skin	dry	not_annotated
T2108173922_metabat2_bins_bin.59	Upper limb & hand skin	dry	not_annotated
T2108173923_concoct_bins_bin.34	Facial skin	sebaceous	final_reannotation
T2108173923_concoct_bins_bin.82	Facial skin	sebaceous	hq_annotation
T2108173923_concoct_bins_bin.29	Facial skin	sebaceous	hq_annotation
T2108173923_concoct_bins_bin.12	Facial skin	sebaceous	hq_annotation
T2108173923_concoct_bins_bin.6	Facial skin	sebaceous	final_reannotation
T2108173923_concoct_bins_bin.73	Facial skin	sebaceous	not_annotated
T2108173923_concoct_bins_bin.20	Facial skin	sebaceous	final_reannotation
T2108173923_concoct_bins_bin.67	Facial skin	sebaceous	not_annotated
T2108173923_concoct_bins_bin.61	Facial skin	sebaceous	not_annotated
T2108173923_maxbin2_bins_bin.19	Facial skin	sebaceous	not_annotated
T2108173923_maxbin2_bins_bin.6	Facial skin	sebaceous	not_annotated
T2108173923_metabat2_bins_bin.23	Facial skin	sebaceous	hq_annotation
T2108173923_metabat2_bins_bin.11	Facial skin	sebaceous	not_annotated
T2108173923_metabat2_bins_bin.29	Facial skin	sebaceous	not_annotated
T2108173923_metabat2_bins_bin.7	Facial skin	sebaceous	not_annotated
T2108173923_metabat2_bins_bin.24	Facial skin	sebaceous	not_annotated
T2108173923_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2108173923_metabat2_bins_bin.14	Facial skin	sebaceous	not_annotated
T2108173923_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2108173924_concoct_bins_bin.21	Facial skin	sebaceous	final_reannotation
T2108173924_concoct_bins_bin.59	Facial skin	sebaceous	not_annotated
T2108173924_concoct_bins_bin.9	Facial skin	sebaceous	hq_annotation
T2108173924_concoct_bins_bin.96	Facial skin	sebaceous	hq_annotation
T2108173924_concoct_bins_bin.64	Facial skin	sebaceous	not_annotated
T2108173924_concoct_bins_bin.19	Facial skin	sebaceous	not_annotated
T2108173924_concoct_bins_bin.91	Facial skin	sebaceous	not_annotated
T2108173924_concoct_bins_bin.42	Facial skin	sebaceous	not_annotated
T2108173924_concoct_bins_bin.90	Facial skin	sebaceous	not_annotated
T2108173924_maxbin2_bins_bin.53	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.45	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.39	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.25	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.22	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.30	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.32	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.40	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.24	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.48	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.18	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.4	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.31	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.47	Facial skin	sebaceous	not_annotated
T2108173924_metabat2_bins_bin.10	Facial skin	sebaceous	not_annotated
T2108173925_concoct_bins_bin.87	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.81	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.51	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.112	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.42	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.53	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.113	Trunk skin	dry	hq_annotation
T2108173925_concoct_bins_bin.85	Trunk skin	dry	not_annotated
T2108173925_concoct_bins_bin.98	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.79	Trunk skin	dry	final_reannotation
T2108173925_concoct_bins_bin.15	Trunk skin	dry	not_annotated
T2108173925_concoct_bins_bin.6	Trunk skin	dry	not_annotated
T2108173925_concoct_bins_bin.99	Trunk skin	dry	not_annotated
T2108173925_concoct_bins_bin.72	Trunk skin	dry	not_annotated
T2108173925_concoct_bins_bin.11	Trunk skin	dry	not_annotated
T2108173925_maxbin2_bins_bin.29	Trunk skin	dry	final_reannotation
T2108173925_maxbin2_bins_bin.41	Trunk skin	dry	not_annotated
T2108173925_maxbin2_bins_bin.70	Trunk skin	dry	not_annotated
T2108173925_maxbin2_bins_bin.33	Trunk skin	dry	not_annotated
T2108173925_maxbin2_bins_bin.55	Trunk skin	dry	not_annotated
T2108173925_maxbin2_bins_bin.23	Trunk skin	dry	not_annotated
T2108173925_maxbin2_bins_bin.26	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.50	Trunk skin	dry	final_reannotation
T2108173925_metabat2_bins_bin.13	Trunk skin	dry	final_reannotation
T2108173925_metabat2_bins_bin.12	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.11	Trunk skin	dry	hq_annotation
T2108173925_metabat2_bins_bin.53	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.51	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.52	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.60	Trunk skin	dry	final_reannotation
T2108173925_metabat2_bins_bin.85	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.8	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.49	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.37	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.35	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.66	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.47	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.26	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.83	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.82	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.40	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.76	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.21	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.90	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.69	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.9	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.32	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.43	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.6	Trunk skin	dry	not_annotated
T2108173925_metabat2_bins_bin.5	Trunk skin	dry	not_annotated
T2108173926_concoct_bins_bin.75	Upper limb & hand skin	dry	final_reannotation
T2108173926_concoct_bins_bin.56	Upper limb & hand skin	dry	final_reannotation
T2108173926_concoct_bins_bin.137	Upper limb & hand skin	dry	final_reannotation
T2108173926_concoct_bins_bin.77	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.126	Upper limb & hand skin	dry	final_reannotation
T2108173926_concoct_bins_bin.68	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.44	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.101	Upper limb & hand skin	dry	hq_annotation
T2108173926_concoct_bins_bin.166	Upper limb & hand skin	dry	hq_annotation
T2108173926_concoct_bins_bin.110	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.64	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.70	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.129	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.120	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.115	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.73	Upper limb & hand skin	dry	not_annotated
T2108173926_concoct_bins_bin.5	Upper limb & hand skin	dry	not_annotated
T2108173926_maxbin2_bins_bin.84	Upper limb & hand skin	dry	not_annotated
T2108173926_maxbin2_bins_bin.102	Upper limb & hand skin	dry	not_annotated
T2108173926_maxbin2_bins_bin.77	Upper limb & hand skin	dry	not_annotated
T2108173926_maxbin2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2108173926_maxbin2_bins_bin.17	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.106	Upper limb & hand skin	dry	final_reannotation
T2108173926_metabat2_bins_bin.110	Upper limb & hand skin	dry	final_reannotation
T2108173926_metabat2_bins_bin.51	Upper limb & hand skin	dry	final_reannotation
T2108173926_metabat2_bins_bin.16	Upper limb & hand skin	dry	hq_annotation
T2108173926_metabat2_bins_bin.60	Upper limb & hand skin	dry	hq_annotation
T2108173926_metabat2_bins_bin.69	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.15	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.82	Upper limb & hand skin	dry	hq_annotation
T2108173926_metabat2_bins_bin.56	Upper limb & hand skin	dry	hq_annotation
T2108173926_metabat2_bins_bin.116	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.40	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.64	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.102	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.107	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.7	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.104	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.77	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.19	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.92	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.58	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.14	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.78	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.53	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.76	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.129	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.41	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.29	Upper limb & hand skin	dry	not_annotated
T2108173926_metabat2_bins_bin.136	Upper limb & hand skin	dry	not_annotated
T2108173927_concoct_bins_bin.0	Facial skin	sebaceous	hq_annotation
T2108173927_concoct_bins_bin.62	Facial skin	sebaceous	hq_annotation
T2108173927_concoct_bins_bin.64	Facial skin	sebaceous	not_annotated
T2108173927_concoct_bins_bin.65	Facial skin	sebaceous	not_annotated
T2108173927_maxbin2_bins_bin.14	Facial skin	sebaceous	not_annotated
T2108173927_metabat2_bins_bin.3	Facial skin	sebaceous	hq_annotation
T2108173927_metabat2_bins_bin.14	Facial skin	sebaceous	not_annotated
T2108173927_metabat2_bins_bin.5	Facial skin	sebaceous	not_annotated
T2108173927_metabat2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2108173927_metabat2_bins_bin.4	Facial skin	sebaceous	not_annotated
T2108173927_metabat2_bins_bin.15	Facial skin	sebaceous	not_annotated
T2108173928_concoct_bins_bin.31	Trunk skin	dry	final_reannotation
T2108173928_concoct_bins_bin.42	Trunk skin	dry	final_reannotation
T2108173928_concoct_bins_bin.86	Trunk skin	dry	hq_annotation
T2108173928_concoct_bins_bin.96	Trunk skin	dry	not_annotated
T2108173928_concoct_bins_bin.29	Trunk skin	dry	final_reannotation
T2108173928_concoct_bins_bin.40	Trunk skin	dry	not_annotated
T2108173928_concoct_bins_bin.44	Trunk skin	dry	hq_annotation
T2108173928_concoct_bins_bin.37	Trunk skin	dry	hq_annotation
T2108173928_concoct_bins_bin.102	Trunk skin	dry	not_annotated
T2108173928_concoct_bins_bin.5	Trunk skin	dry	not_annotated
T2108173928_maxbin2_bins_bin.38	Trunk skin	dry	hq_annotation
T2108173928_maxbin2_bins_bin.9	Trunk skin	dry	not_annotated
T2108173928_maxbin2_bins_bin.43	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.41	Trunk skin	dry	final_reannotation
T2108173928_metabat2_bins_bin.32	Trunk skin	dry	final_reannotation
T2108173928_metabat2_bins_bin.6	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.14	Trunk skin	dry	hq_annotation
T2108173928_metabat2_bins_bin.29	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.36	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.34	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.39	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.12	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.46	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.13	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.7	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.48	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.45	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.37	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.17	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.50	Trunk skin	dry	not_annotated
T2108173928_metabat2_bins_bin.40	Trunk skin	dry	not_annotated
T2108173929_concoct_bins_bin.61	Facial skin	sebaceous	not_annotated
T2108173929_concoct_bins_bin.102	Facial skin	sebaceous	final_reannotation
T2108173929_concoct_bins_bin.83	Facial skin	sebaceous	not_annotated
T2108173929_concoct_bins_bin.67	Facial skin	sebaceous	not_annotated
T2108173929_concoct_bins_bin.38	Facial skin	sebaceous	not_annotated
T2108173929_concoct_bins_bin.15	Facial skin	sebaceous	not_annotated
T2108173929_maxbin2_bins_bin.3	Facial skin	sebaceous	hq_annotation
T2108173929_maxbin2_bins_bin.13	Facial skin	sebaceous	not_annotated
T2108173929_maxbin2_bins_bin.1	Facial skin	sebaceous	not_annotated
T2108173929_maxbin2_bins_bin.21	Facial skin	sebaceous	not_annotated
T2108173929_metabat2_bins_bin.11	Facial skin	sebaceous	hq_annotation
T2108173929_metabat2_bins_bin.10	Facial skin	sebaceous	hq_annotation
T2108173929_metabat2_bins_bin.3	Facial skin	sebaceous	not_annotated
T2108173929_metabat2_bins_bin.20	Facial skin	sebaceous	not_annotated
T2108173929_metabat2_bins_bin.4	Facial skin	sebaceous	not_annotated
T2108173929_metabat2_bins_bin.12	Facial skin	sebaceous	not_annotated
T2108173929_metabat2_bins_bin.28	Facial skin	sebaceous	not_annotated
T2108173929_metabat2_bins_bin.21	Facial skin	sebaceous	not_annotated
T2108173930_concoct_bins_bin.75	Trunk skin	dry	final_reannotation
T2108173930_concoct_bins_bin.50	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.72	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.32	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.97	Trunk skin	dry	hq_annotation
T2108173930_concoct_bins_bin.2	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.86	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.61	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.64	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.7	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.84	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.60	Trunk skin	dry	not_annotated
T2108173930_concoct_bins_bin.85	Trunk skin	dry	not_annotated
T2108173930_maxbin2_bins_bin.31	Trunk skin	dry	not_annotated
T2108173930_maxbin2_bins_bin.25	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.14	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.27	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.15	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.12	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.51	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.40	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.41	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.38	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.39	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.24	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.4	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.37	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.50	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.52	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.49	Trunk skin	dry	not_annotated
T2108173930_metabat2_bins_bin.25	Trunk skin	dry	not_annotated
T2108173931_concoct_bins_bin.12	Upper limb & hand skin	dry	final_reannotation
T2108173931_concoct_bins_bin.75	Upper limb & hand skin	dry	final_reannotation
T2108173931_concoct_bins_bin.57	Upper limb & hand skin	dry	final_reannotation
T2108173931_concoct_bins_bin.25	Upper limb & hand skin	dry	hq_annotation
T2108173931_concoct_bins_bin.36	Upper limb & hand skin	dry	hq_annotation
T2108173931_concoct_bins_bin.120	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.63	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.41	Upper limb & hand skin	dry	final_reannotation
T2108173931_concoct_bins_bin.109	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.55	Upper limb & hand skin	dry	hq_annotation
T2108173931_concoct_bins_bin.70	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.76	Upper limb & hand skin	dry	final_reannotation
T2108173931_concoct_bins_bin.17	Upper limb & hand skin	dry	final_reannotation
T2108173931_concoct_bins_bin.2	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.32	Upper limb & hand skin	dry	final_reannotation
T2108173931_concoct_bins_bin.15	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.100	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.28	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.20	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.90	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.34	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.0	Upper limb & hand skin	dry	not_annotated
T2108173931_concoct_bins_bin.98	Upper limb & hand skin	dry	not_annotated
